id	text	category
1	God ha'e nahániri ha'eño ha'e creator gua ha'e cosmos , hakatu ha'e ha'e avei imba'e perpetual sustainer .	science/technology
4	"She he'íkuri ha'e pyti'a hasy mba'eichagua ha'e orekókuri ñandúva va'ekue "" eterei vai "" ha péva ha'e orekókuri g̃uarã-hag̃ua guapy yvate pe tupa g̃uarã-hag̃ua ñandu oimeraẽva py'avevúi ."	health
5	""" But ramo nde 're peteĩ pejuha gua noĩporãmbáiva térã fantasy stories , térã hekopotĩ pota g̃uarã-hag̃ua hecha ha'e coolest tenda pe ha'e planet , upéicharõ peteĩ geeky jopói ha'e g̃uarã nde . """	entertainment
8	For peteĩ aravo ha'e hai iguýpe ha'e téra Cassius Marcellus Cæsar , hakatu ka'aruve porupyre Cæsar g̃uarã imba'e teete téra .	politics
10	Deciding g̃uarã-hag̃ua ñemoarandu tetã ambuépe ha'e peteĩ momba'eguasu py'apeteĩ , upéicharõ japyhy nde aravo g̃uarã-hag̃ua tembikuaareka kyre'ỹ universities mboyve nde py'apeteĩ .	travel
11	He va'ekue criticized g̃uarã saying péva popa percent gua ha'e youths oikepáva pe ha'e revolts kuri poguypegua g̃uarã ha'e mbaretejeporu .	politics
14	Stone 's ex-girlfriend , actress Jennifer Tilly , oguereko mombe'uaipyra ha'e gua rape , hakatu ha'e oguereko oñembotovéva ha'e accusation .	entertainment
18	Contemporary temiporã ha'e jepi defined mba'éicha péva mba'eichagua ha'e produced pe ha'e 20th sa ary ha ka'aruve . There ha'e peteĩ je'ereta pe iyahúva temiporã galleries g̃uarã-hag̃ua jesareko renda pe ha'e tembiapo produced mboyve ha'e 20th sa ary .	entertainment
29	The manoha g̃uarã ha'e victims va'ekue ojokókuri ko árape , ha upéichata be followed rupi peteĩ memorial tembiapopy ko'ẽrõ .	entertainment
37	ararundy 's marandu péva peteĩ yvytupa'ũ poravo pe ha'e mbohapyha jere gua ha'e 2011 NHL Entry Draft , Ovechkin , ha'e headed g̃uarã-hag̃ua ha'e Washington Capitals , oguereko ha'e Capitals fans py'akyrỹi .	sports
40	Admission g̃uarã-hag̃ua ha'e okarusu ha'e charged mba'éicha jepigua okarusu admission , hakatu amo ha'e peteĩ mba'eraite concession g̃uarã umíva mávapa oĩ aged 65 térã rehe , ha g̃uarã umíva mávapa oĩ ñemonandi .	travel
41	"She he'íkuri péva , "" jepe aravo ha jey ha'e yjupi oguereko turned , upéicharamo jepe , ha'e United States oguereko nahániri ha'eño ñesẽvai hakatu oguereko actively ojehekáva g̃uarã-hag̃ua undermine ha'e mbojojaha gua léi pe ha'e Middle East . """	politics
42	But ikatu mba'e amo 's peteĩ ñembosarái pe nde , peteĩ ñembosarái péva wants g̃uarã-hag̃ua be played pe ha'e michĩ pejuha .	science/technology
45	The ag̃aguarã sacking gua ha'e motenondeha , Jose Mourinho , orekókuri ha'eño served g̃uarã-hag̃ua jehechaukakuaave ha'e problems pe ha'e dressing irundyha , mba'eichagua orekókuri ndahapykueréiva gua vai g̃uarã-hag̃ua ivaivénte guive ha'e final turuñe'ẽ gua ha'e partido hovaigua Schalke .	sports
48	He va'ekue arrested pe arapokõi rire officials mboypy leimboykeha Myasãi posters ndive imba'e ta'ãnga pe hikuái ojáva g̃uarã-hag̃ua walls pe ha'e táva gua Structures , 25 km ( 16 miles ) gua La Paz .	politics
49	They me'ẽ peteĩ tenda g̃uarã-hag̃ua pytu'u g̃uarã ha'e py ha peteĩ ñandukuaáva gua continuity g̃uarã routes péva oĩ jepi bumpy , yvate ha , pe peteĩva cases , iñangave'ỹva .	travel
50	Some events reko peteĩ pavilion moõpa ha'e tuichavéva jesareko renda ha'e pe peteĩ poravpyre tembiapo ñemboaporekopýva , arohory jeporumeméva , porãngue , hi'upyrã , ambueve .	entertainment
51	But Assamের এই নতুন আইন , চর্চা , এবং গানে , চারণাকারীদের এক ঐতিহ্যবাহী দল , যারা নিয়মিতভাবে ছোটো ছোটো অনুষ্ঠান করে , তাদের জন্য একটি উন্মুক্ত স্থানে গান গাওয়ার সুযোগ দেয় ।	entertainment
54	Initially ha'e hechauka va'ekue ha'eño presented pe ha'e specialty theatre aty , The Grey Goose .	entertainment
71	Almost ñavo mbohupa g̃uarã-hag̃ua peteĩ haty sets ha'e tenda jehechaukaha g̃uarã peteĩ orekopáva ára gua Momorar , ndive Ko'ẽ rituals followed rupi asajepyte ha pyhare celebrations .	entertainment
75	The sandbar ha'e ag̃aiténtema kupépe ha'e moonpool , upéicharõ ha'e iporãvéva tenda g̃uarã-hag̃ua ñepyrũ ha'e pe ha'e paha gua ha'e moonpool asu .	science/technology
79	Death gua ha'e ogajára organism followed rupi ha'e uptake gua imba'e tembiporu ha'e ha'e pererĩva mechanism gua parasitism .	science/technology
82	"She he'íkuri ha'e muanduhẽ "" va'ekue n't kachiãi "" ha "" upéva va'ekue n't peteĩ fluke "" péva ha'e va'ekue oikohague g̃uarã-hag̃ua "" kupe oguehápe "" rupi Sepedi - speaking organisers gua ha'e guata ."	sports
83	"Tweety , ha'e acronym g̃uarã "" mba'e hepy map "" , va'ekue created rupi Jimmy John 's pe araapy , pe kuaukarã g̃uarã-hag̃ua ha'e pyahu ad Myasãi gua ha'e pya'e hi'upyrã karurenda ."	entertainment
86	Although ha'e ha'e younger than heta gua ha'e ambue leaders , Michelle Bachelet oguereko oĩma demonstrated peteĩ ñe'ẽme'ẽ g̃uarã-hag̃ua ñe'ẽme'ẽmby .	politics
87	Female : Toilet kuatia , térã ambue products g̃uarã-hag̃ua pytyvõ ndive menstrual potĩreko , oĩ avei rehegua kuñanguéra jepi guatapuku ndive ha juhu purupykuaáva .	health
88	The pore'ỹ gua arahaku foliage mbytevoréva péva amo ha'e no ojehecháva distraction gua ha'e mountains .	geography
93	Knee ( ñeñongatupýva ) injuries oĩ rasa jepigua pe athletes mávapa jejapo pe mba'aporã péva mba'ejerure jumping térã turning . To pia ha'eteháicha injuries , upéva ha'e momba'eguasu g̃uarã-hag̃ua reko peteĩ katupyrytee hepyme'ẽ mboyve oñepyrũ oimeraẽva pyahu tembiaporã program .	sports
96	Wicked ( ñembosarái ) ha'e peteĩ katupyry ha akóinte wrenching Jesareko pe ha'e machinations hyepy peteĩ dysfunctional ogaygua mba'éicha ha'e members ha'ã g̃uarã-hag̃ua moĩ pe peteĩ ñembosarái g̃uarã imba'ekuéra mitãrusumbo'ehao .	entertainment
105	Traveling rupi mba'yruguata ikatu be peteĩ hepy'ỹ mba'éichapa g̃uarã-hag̃ua guatapuku , mba'erãite g̃uarã umíva mávapa ikatu hepyme'ẽkuaa g̃uarã-hag̃ua japyhy peteĩ mba'yruguata g̃uarã hetaichagua days .	travel
106	Heja tetãrayhu : Some guatapuku agents oĩ heta hu'ũva ndive cancellations than others , upéicharõ vichea ndive ha'e tembiapo mbohapehára directly g̃uarã-hag̃ua reko peteĩ ha'ete tetãrayhu .	travel
111	The ñe'ẽpeteĩ va'ekue reportedly poronupã pe me'ẽjovái g̃uarã pardons g̃uarã political prisoners , jeikéva ha'e omoakãva gua ha'e faction , Juan Guaidó , mávapa va'ekue declared ha'e legitimate mburuvicha rupi peteĩ aty gua opposition politicians .	politics
120	The hepyme'ẽ ha'e ovaléva £ 20,000 ha upéichata be awarded g̃uarã-hag̃ua ha'e temimbo'e mávapa presents ha'e iporãvéva thesis pe rojaha ko'ã mba'ére .	travel
123	"Parents ikatúne hasy'ỹme pry peteĩ mitã gua peteĩ playful "" ñaniryiryru jejokuapyeta "" gua cars ramo ha'ekuéra upéicharõ desired ."	entertainment
130	"The tembi'u jurujokoha , mba'eichagua includes apricots , prunes , peaches , plums , ha cherries , ha'e ojehayhúva mbytépe umíva pronouncing ha'e ñe'ereko "" fruity "" ndive peteĩ pohýi aspiration ."	entertainment
139	But upéva 's nahániri hekopotĩ topography péva makes kóva yvyty hepýva gua admiration .	geography
145	Private jets oĩ jepi porupyre rupi ha'e iviruhetáva ha herakuava g̃uarã guatapuku , g̃uarã ñemuharenda térã g̃uarã mbovy'aha .	travel
149	"Bachmann , mávapa mymba'aty ha'e 2012 Republican Party presidential tenondeguáva ñorairõ , pledged g̃uarã-hag̃ua paha ha'e "" Tour de France "" gua presidential debates ."	politics
156	Her jejavyreko g̃uarã-hag̃ua japo ha'e final qualifying jere resulted pe peteĩ joavy gua ha'eño peteĩ kyta , securing i tenda pe ha'e final pakõi .	sports
157	Kim Kardashian West hepyme'ẽmbyre $ 425,000 g̃uarã tekome'ẽhe'íva fees ha $ 300,000 pe damages hovaigua ha'e kuimba'e mávapa allegedly shared peteĩ screenshot gua i jekuaa'ỹva ñomongeta ndive i tajýra , ỹ i potárupi .	entertainment
178	"The ñe'ẽ'apesã "" heñóiva ha bred "" ha'e porupyre g̃uarã-hag̃ua techaukahai peteĩ yvypóra mávapa ha'e heñóiva ha tekoyvate pe peteĩ poravpyre tenda ."	travel
179	"However , japo n't hesarái péva joja jepe nde 're searching g̃uarã "" yvyty "" pe peteĩ guatapuku tembiapo mbohapehára , kóva ojapo n't he'ise péva ha'ekuéra upéichata hepy'ỹva trips g̃uarã-hag̃ua ha'e mountains gua Europe , hakatu rãngue g̃uarã-hag̃ua ha'e mountains gua ha'e poravpyre jehoha ."	travel
181	The mba'ekuaaru'ã gua ha'e ñemumbyrémava - okápe mba'epujoyvy va'ekue ha'e Brazilian mbopuha'aty Blaze gua Glory , mávapa continued imba'ekuéra ñemumbyrémava - okápe ñeikundaha .	entertainment
184	Traditionally , ha'e jararã g̃uarã-hag̃ua ha'e throne upéichane ho g̃uarã-hag̃ua ñorãirõ g̃uarã-hag̃ua jeikojey peteĩ herakuava ñorãirõhára , mávapa upéichane upéicharõ jujey óga g̃uarã-hag̃ua japyhy ha'e throne gua imba'e térã i túva .	politics
201	However , amo ha'e peteĩva controversy mba'éicha g̃uarã-hag̃ua taha'e ha'e Añetehápe hopped térã hekopotĩ oĩkuri pe peteĩ py ha twerked .	sports
204	It oguereko tetã speculated péva ha'e upéichata myengovia Kim Jong - il , ha'e Ko'ag̃agua omoakãva gua ha'e North Korea , mávapa ha'e believed g̃uarã-hag̃ua be hasýva ha passing ha'e pokatu g̃uarã-hag̃ua imba'e son .	politics
207	In ambue ñe'ẽnguéra , ha'ekuéra hembiapo poravo mbyte adapting ha upévo adapted .	science/technology
210	Professional wrestling ha'e peteĩ tembiapo moõpa heta yvypóra hapykuéri , ha ha'e porãreko gua heta katupyrytee wrestling events ha'e focused pe creating peteĩ ojehecháva spectacle g̃uarã ha'e henduharakuéra .	entertainment
211	""" However , upéva va'erã nahániri be forgotten péva kóva ha'e avei ha'e yvotyrokái gua ha'e hipster , ha'e younger ha heta adventurous traveler , mávapa ha'e looking g̃uarã peteĩ tenda g̃uarã-hag̃ua jehekýi ha'e conventional hipster oikóva . """	entertainment
220	Héẽ , ha'e sapatukuéra myakã g̃uarã-hag̃ua ha'e tread , hakatu ha'e tread og̃uahẽ peteĩha . It va'ekue amo péva ha'e tapejehoha , ojepysóva rupi ha'e py'aguasúva men ha kuñanguéra gua ha'e U.S. Army , ojepysóva .	entertainment
221	Singer Shankar , mávapa nda'areiete completed peteĩ tysýi gua concerts g̃uarã-hag̃ua guerovy'a imba'e 60th aramboty , va'ekue forced g̃uarã-hag̃ua cancel ha'e hembýva shows rire tekoasy peteĩ tesãi hasa'asy pe ha'e ára gua ha'e mba'epujoyvy pe Mumbai .	entertainment
222	The añete detection gua radio waves rupi radar va'ekue peteĩha demonstrated pe ha'e ka'aru 19th sa ary .	science/technology
229	"The hoodie oguereko jeikojey peteĩ mba'ejehero gua ha'e anti-crime mongu'e , ndive hoodies Oguerahávo ha'e slogan "" Stand ndive ore "" upévo tuja rupi heta ."	entertainment
230	The ta'angaryrýi reveals mba'éicha doping , peteĩ jey peteĩ marginal japo pe ciclismo , oguereko jeikojey pehẽ gua peteĩ yvy ape arigua sport ñemuharenda .	sports
235	"She he'íkuri ha'e marandu ñemurã "" emphasizes ha'e kotevẽ g̃uarã-hag̃ua guerova ha'e mba'éichapa ore-ñande jepy'amongeta upéva rehegua porãngue , ha mba'éicha fitness ha'e linked g̃uarã-hag̃ua perfection . """	entertainment
237	The Jasy ha'e opaite oñemoĩreiete g̃uarã-hag̃ua ha'e hecha gua ha'e opavavépe g̃uarã , upéicharõ oimeraẽva geologic mba'apo pe ha'e ape upéichata be visible .	geography
238	President Trump 's marandu gua peteĩ guatapuku ban pe citizens gua pokõi Muslim - hetavéva countries va'ekue met ndive kaguai gua heta politicians ha civil rights groups mávapa argued péva ha'e ban va'ekue avei pe peteĩ hupyty ha upéichane unfairly joko guatapuku ha entry pype ha'e United States .	politics
240	The ohejáva ha'e péva nde ikatu hecha ha'e stars heta clearer than nde ikatu hecha hikuái ndive ha'e naked tesa .	science/technology
241	Dreadlocks kuri peteĩ fashionable jeporumeméva g̃uarã mba'apohára gua je'epyre businesses , mba'éicha upéva va'ekue ikatu'ỹva g̃uarã hikuái g̃uarã-hag̃ua hepyme'ẽkuaa g̃uarã-hag̃ua dye imba'ekuéra áva .	entertainment
245	"Recent events reko shown péva ha'e mbohovái gua ha'e tetãrerekua g̃uarã-hag̃ua ha'e protest , jepe upéva va'ekue ñehenói peteĩ "" tu'ã "" , va'ekue pe apopyre g̃uarã-hag̃ua myaña kupe ha'e protest g̃uarã-hag̃ua ha'e ag̃ui tenda jehechaukaha - ha'e "" tu'ã "" gua ha'e protest va'ekue g̃uarã-hag̃ua be pe Delhi pe November 16 ."	politics
256	Garlic avei oguereko compounds péva apo mba'éicha anti-inflammatory agents , mba'eichagua ikatu pytyvõ g̃uarã-hag̃ua momichĩ hasy ha ruru caused rupi heta ailments .	health
261	"His characteristically boastful comments ojehupytýva peteĩ akãnundu ñembosaraiha paha arapokõindy araka'épa ha'e threatened g̃uarã-hag̃ua "" jopi oguehápe "" ha'e heads gua officials mávapa ñesẽvai g̃uarã-hag̃ua me'ẽ ha'e promised improvements g̃uarã-hag̃ua ha'e ñemoñanga ."	sports
262	Despite ha'e higher hepykue , peteĩva students e ha'e mitãrusumbo'ehao 's tekorechapy g̃uarã mbaipy rehe tekopy apopyre ha'e hepykue worthwhile .	entertainment
263	Attendance pe añete events , ha'eteháicha mba'éicha umíva involving katupyrytee athletes térã teams , mayo poropy'areraha peteĩ tuicha henduharakuéra ha moheñói virumono'õ g̃uarã ha'e tendavore .	sports
267	He omba'eporandu mba'ekuaahára g̃uarã-hag̃ua be ra'arõkuaa , ha g̃uarã-hag̃ua Eha'arõ g̃uarã ha'e ohejáva gua peteĩ calculation péva upéichane hekome'ẽ ha'e stability gua ha'e pyahu oñondiveguáva .	science/technology
269	She he'íkuri ha'e pohãnohára advised i g̃uarã-hag̃ua pytu'u ha g̃uarã-hag̃ua japyhy upéva hasy'ỹ , mba'éicha ha'e hasy va'ekue making upéva hasy g̃uarã i g̃uarã-hag̃ua guata .	health
274	Madam President , che upéichane arohory g̃uarã-hag̃ua ñepyrũ rupi comparing ha'e teko pe ñande Parliament g̃uarã-hag̃ua péva pe peteĩva ambue parliaments .	politics
279	Boating ha'e peteĩ tetãygua pastime pe Finland , ndive peteĩ yga g̃uarã-hag̃ua ñavo pokõi térã poapy yvypóra .	entertainment
280	Turkey oguereko avei agreed g̃uarã-hag̃ua japyhy pe mbohetave mba'yru responsibilities g̃uarã-hag̃ua ñombyaty ha'e mbotuichave oñeikotevẽva g̃uarã pira .	travel
282	However , kóva ojapo nahániri jehu g̃uarã-hag̃ua be peteĩ eterei ojehayhúva ambue ojeporavokuaáva ndive airlines , mávapa ne'írã oĩha eterei yvate prices g̃uarã peteĩ - mba'éichapa tickets gua kyta A g̃uarã-hag̃ua kyta B , joja ramo nde oĩ ojejapokuaáva g̃uarã-hag̃ua guerova nde veve .	travel
284	Science kuatiahai Science guerahauka peteĩ aty gua mba'ekuaahára g̃uarã-hag̃ua ha'e Jasy g̃uarã-hag̃ua ñemoarandu ha'e ape pe sa'iha ha g̃uarã-hag̃ua rahauka kupe pictures ha marandurenda .	science/technology
288	Consent hembiapo be freely cultural adaptation , ha no peteĩ mayo mbarete peteĩ yvypóra g̃uarã-hag̃ua potárupi g̃uarã-hag̃ua sex reassignment ñembovo , térã g̃uarã-hag̃ua oimeraẽva ambue guerojera .	health
297	While nde mayo nahániri jepy'amongeta gua nde tymba jagua mba'éicha peteĩ porãiterei cargo , tymba dogs ikatu jeikojey peteĩ ñemongyhyje pe heta countries .	travel
299	The techarã ñembosarái ha'e oñemboguapypyre pe ha'e 2007 mombe'upyrusu tysýi rupi Michael Grant .	entertainment
303	He va'ekue mboypy mbojaha gua misconduct ha meg̃uamboru gua pokatu pe November 2013 .	politics
305	The posters informs yvypóra gua ha'e rights gua passengers pe techaukaha peteĩ ygarata rehegua , hesegua g̃uarã-hag̃ua ha'e suspected leimboykeha immigration .	travel
314	Due g̃uarã-hag̃ua ha'e guereko'ỹ gua haku ára clothing , papoteĩ gua ha'e patients kuri mboypy g̃uarã-hag̃ua reko ho'ysã ñandukuaa , ha'eteháicha mba'éicha akãnundu .	health
318	""" They 've oreko g̃uarã-hag̃ua kuaapyhy g̃uarã-hag̃ua ñembosarái pe ha'e joavýva ykejoajuha gua ha'e ñu gua moõpa ha'ekuéra ñembosarái ha'e manga . """	sports
319	"In peteĩ tembiecharã , peteĩ óga mohendaha program péva represents numbers mba'éicha graphs va'ekue porupyre g̃uarã-hag̃ua myesakã ha'e mathematical hetepy gua "" imba'epotáva "" algorithms , mba'eichagua oĩ jepi porupyre pe apañuãi solving ."	science/technology
320	"She he'íkuri ĩ ára tembiporu pyahu allows ore g̃uarã-hag̃ua "" hecha "" ha'e apytu'ũ pe ojejapóva , ha kóva ha'e making ore hecha ha'e apytu'ũ pe peteĩ mba'éichapa péva oguereko araka'eve tetã ojehecháva mboyve ."	science/technology
325	Drunkenness relates g̃uarã-hag̃ua hetaichagua ava'aty problems , jeikéva leimboykeha drinking ha ka'u driving .	entertainment
332	November ha'e araka'épa heta yvypóra aponde'a imba'ekuéra yearly pytu'u – peteĩ aravo g̃uarã-hag̃ua rekopy'aguapy ha reko mombyry gua upéva opavave .	entertainment
333	Most televisions oĩ apopyre pe peteĩ mba'éichapa g̃uarã-hag̃ua mína ha'e opavavépe opavavépe g̃uarã .	entertainment
